j,job_id,timestamp,N,pi_est,error
61,83,2026-06-16 13:43:48,61000,3.1528524590163935,0.011259805426600433
62,2,2026-06-16 13:43:48,62000,3.1541290322580644,0.012536378668271286
63,199,2026-06-16 13:43:48,63000,3.154031746031746,0.012439092441952848
64,194,2026-06-16 13:43:49,64000,3.154375,0.012782346410206813
65,221,2026-06-16 13:43:49,65000,3.1542153846153846,0.012622731025591527
66,70,2026-06-16 13:43:49,66000,3.1538787878787877,0.01228613428899461
67,220,2026-06-16 13:43:49,67000,3.153671641791045,0.01207898820125175
68,181,2026-06-16 13:43:49,68000,3.153235294117647,0.01164264052785402
69,197,2026-06-16 13:43:49,69000,3.1526376811594203,0.01104502756962722
70,222,2026-06-16 13:43:49,70000,3.152342857142857,0.010750203553063997
71,66,2026-06-16 13:43:49,71000,3.1529014084507043,0.011308754860911208
72,227,2026-06-16 13:43:49,72000,3.152111111111111,0.01051845752131797
73,232,2026-06-16 13:43:49,73000,3.152,0.010407346410207019
74,152,2026-06-16 13:43:49,74000,3.150810810810811,0.009218157221017709
75,191,2026-06-16 13:43:49,75000,3.1517866666666667,0.01019401307687362
76,184,2026-06-16 13:43:49,76000,3.151473684210526,0.009881030620733089
77,256,2026-06-16 13:43:49,77000,3.1515844155844155,0.009991761994622372
78,13,2026-06-16 13:43:49,78000,3.1507692307692308,0.00917657717943765
79,243,2026-06-16 13:43:49,79000,3.150632911392405,0.009040257802611862
80,39,2026-06-16 13:43:49,80000,3.1509,0.009307346410206918
81,283,2026-06-16 13:43:49,81000,3.150716049382716,0.009123395792923095
82,244,2026-06-16 13:43:49,82000,3.150682926829268,0.009090273239475088
83,250,2026-06-16 13:43:49,83000,3.1512289156626507,0.009636262072857615
84,284,2026-06-16 13:43:49,84000,3.151666666666667,0.010074013076873722
85,252,2026-06-16 13:43:49,85000,3.1513411764705883,0.009748522880795196
86,124,2026-06-16 13:43:49,86000,3.1507906976744184,0.009198044084625323
87,118,2026-06-16 13:43:49,87000,3.150758620689655,0.009165967099861838
88,263,2026-06-16 13:43:49,88000,3.1500909090909093,0.008498255501116159
89,102,2026-06-16 13:43:49,89000,3.149438202247191,0.007845548657397838
90,264,2026-06-16 13:43:49,90000,3.1497777777777776,0.00818512418798445
91,87,2026-06-16 13:43:49,91000,3.1493186813186815,0.007726027728888418
92,217,2026-06-16 13:43:49,92000,3.1488695652173915,0.007276911627598359
93,84,2026-06-16 13:43:49,93000,3.1488602150537632,0.007267561463970118
94,90,2026-06-16 13:43:49,94000,3.1483404255319147,0.0067477719421216165
95,91,2026-06-16 13:43:49,95000,3.149221052631579,0.007628399041785805
96,164,2026-06-16 13:43:49,96000,3.149583333333333,0.007990679743540063
97,95,2026-06-16 13:43:49,97000,3.1489072164948455,0.007314562905052391
98,205,2026-06-16 13:43:49,98000,3.149387755102041,0.007795101512247715
99,238,2026-06-16 13:43:49,99000,3.149656565656566,0.008063912066772705
100,354,2026-06-16 13:43:51,100000,3.1492,0.007607346410206883
101,168,2026-06-16 13:43:51,101000,3.148712871287129,0.007120217697335729
102,353,2026-06-16 13:43:51,102000,3.148470588235294,0.006877934645500794
103,218,2026-06-16 13:43:51,103000,3.1477281553398058,0.006135501750012651
104,322,2026-06-16 13:43:51,104000,3.1471153846153848,0.005522731025591643
105,120,2026-06-16 13:43:51,105000,3.147847619047619,0.0062549654578258895
106,281,2026-06-16 13:43:51,106000,3.14788679245283,0.006294138863037091
107,280,2026-06-16 13:43:51,107000,3.148411214953271,0.006818561363477915
108,121,2026-06-16 13:43:51,108000,3.1487777777777777,0.0071851241879845595
109,309,2026-06-16 13:43:51,109000,3.149137614678899,0.0075449610891058505
110,241,2026-06-16 13:43:51,110000,3.1492,0.007607346410206883
111,269,2026-06-16 13:43:51,111000,3.148756756756757,0.007164103166963809
112,282,2026-06-16 13:43:51,112000,3.148285714285714,0.006693060695921016
113,254,2026-06-16 13:43:51,113000,3.1488849557522123,0.007292302162419162
114,240,2026-06-16 13:43:51,114000,3.1490526315789475,0.0074599779891544316
115,334,2026-06-16 13:43:51,115000,3.1495304347826085,0.007937781192815407
116,318,2026-06-16 13:43:51,116000,3.149103448275862,0.007510794686068856
117,287,2026-06-16 13:43:51,117000,3.148376068376068,0.006783414786275088
118,15,2026-06-16 13:43:51,118000,3.1479322033898307,0.006339549800037592
119,245,2026-06-16 13:43:51,119000,3.1483361344537815,0.006743480863988349
120,325,2026-06-16 13:43:51,120000,3.1481,0.006507346410206782
121,319,2026-06-16 13:43:51,121000,3.1484958677685952,0.006903214178802131
122,333,2026-06-16 13:43:51,122000,3.148262295081967,0.006669641492174083
123,290,2026-06-16 13:43:51,123000,3.1479349593495933,0.006342305759800215
124,291,2026-06-16 13:43:51,124000,3.1486451612903226,0.007052507700529453
125,326,2026-06-16 13:43:51,125000,3.149184,0.007591346410206867
126,289,2026-06-16 13:43:51,126000,3.148793650793651,0.007200997203857806
127,100,2026-06-16 13:43:51,127000,3.1486929133858266,0.007100259796033459
128,363,2026-06-16 13:43:51,128000,3.14884375,0.007251096410207047
129,94,2026-06-16 13:43:51,129000,3.1485581395348836,0.006965485945090499
130,167,2026-06-16 13:43:51,130000,3.148830769230769,0.007238115640975984
131,239,2026-06-16 13:43:51,131000,3.148610687022901,0.0070180334331078065
132,41,2026-06-16 13:43:51,132000,3.148787878787879,0.007195225198085797
133,355,2026-06-16 13:43:52,133000,3.1490526315789475,0.0074599779891544316
134,369,2026-06-16 13:43:52,134000,3.1490746268656715,0.007481973275878406
135,396,2026-06-16 13:43:52,135000,3.149037037037037,0.007444383447243741
136,71,2026-06-16 13:43:52,136000,3.149264705882353,0.007672052292559961
137,368,2026-06-16 13:43:52,137000,3.149372262773723,0.0077796091839297254
138,356,2026-06-16 13:43:52,138000,3.149101449275362,0.0075087956855690585
139,99,2026-06-16 13:43:52,139000,3.1492086330935254,0.007615979503732273
140,98,2026-06-16 13:43:52,140000,3.1481714285714286,0.0065787749816355046
141,141,2026-06-16 13:43:52,141000,3.1481702127659577,0.006577559176164538
142,74,2026-06-16 13:43:52,142000,3.147352112676056,0.005759459086263075
143,190,2026-06-16 13:43:52,143000,3.1465174825174826,0.0049248289276895285
144,386,2026-06-16 13:43:52,144000,3.1464444444444446,0.004851790854651483
145,337,2026-06-16 13:43:52,145000,3.146013793103448,0.004421139513655081
146,321,2026-06-16 13:43:52,146000,3.145972602739726,0.0043799491499330045
147,324,2026-06-16 13:43:52,147000,3.146095238095238,0.00450258450544494
148,286,2026-06-16 13:43:52,148000,3.146810810810811,0.005218157221017705
149,300,2026-06-16 13:43:52,149000,3.1461208053691276,0.004528151779334522
150,301,2026-06-16 13:43:52,150000,3.14616,0.004567346410206952
151,305,2026-06-16 13:43:52,151000,3.1463046357615894,0.004711982171796247
152,272,2026-06-16 13:43:52,152000,3.146315789473684,0.004723135883891061
153,200,2026-06-16 13:43:52,153000,3.1464575163398694,0.004864862750076249
154,201,2026-06-16 13:43:52,154000,3.1462597402597403,0.004667086669947196
155,375,2026-06-16 13:43:52,155000,3.146658064516129,0.005065410926335723
156,377,2026-06-16 13:43:52,156000,3.146179487179487,0.004586833589693917
157,149,2026-06-16 13:43:52,157000,3.1460382165605094,0.004445562970716299
158,202,2026-06-16 13:43:52,158000,3.145746835443038,0.004154181853244676
159,148,2026-06-16 13:43:52,159000,3.1460377358490565,0.004445082259263433
160,389,2026-06-16 13:43:52,160000,3.146275,0.004682346410207039
161,376,2026-06-16 13:43:52,161000,3.1459875776397515,0.0043949240499583375
162,366,2026-06-16 13:43:52,162000,3.145703703703704,0.004111050113910775
163,43,2026-06-16 13:43:52,163000,3.1453006134969326,0.0037079599071394576
164,373,2026-06-16 13:43:52,164000,3.1446585365853656,0.003065882995572533
165,40,2026-06-16 13:43:52,165000,3.144169696969697,0.0025770433799037207
166,364,2026-06-16 13:43:52,166000,3.1443614457831326,0.0027687921933394755
167,397,2026-06-16 13:43:53,167000,3.144167664670659,0.0025750110808657745
168,424,2026-06-16 13:43:53,168000,3.144142857142857,0.002550203553064012
169,395,2026-06-16 13:43:53,169000,3.1437633136094676,0.002170660019674475
170,140,2026-06-16 13:43:53,170000,3.1442117647058825,0.0026191111160893676
171,380,2026-06-16 13:43:53,171000,3.1444678362573097,0.002875182667516629
172,76,2026-06-16 13:43:53,172000,3.143767441860465,0.002174788270671968
173,150,2026-06-16 13:43:53,173000,3.144184971098266,0.0025923175084727745
174,385,2026-06-16 13:43:53,174000,3.144045977011494,0.0024533234217010147
175,346,2026-06-16 13:43:53,175000,3.143885714285714,0.0022930606959210564
176,387,2026-06-16 13:43:53,176000,3.1440454545454544,0.0024528009556612496
177,75,2026-06-16 13:43:53,177000,3.1440225988700563,0.0024299452802631905
178,127,2026-06-16 13:43:53,178000,3.1443370786516853,0.0027444250618922084
179,130,2026-06-16 13:43:53,179000,3.1446703910614526,0.003077737471659514
180,303,2026-06-16 13:43:53,180000,3.144688888888889,0.003096235299095973
181,128,2026-06-16 13:43:53,181000,3.144861878453039,0.0032692248632457677
182,302,2026-06-16 13:43:53,182000,3.144967032967033,0.0033743793772398334
183,265,2026-06-16 13:43:53,183000,3.145245901639344,0.0036532480495510278
184,271,2026-06-16 13:43:53,184000,3.1450652173913043,0.003472563801511175
185,270,2026-06-16 13:43:53,185000,3.1454918918918917,0.0038992383020985955
186,304,2026-06-16 13:43:53,186000,3.1452688172043013,0.0036761636145081766
187,374,2026-06-16 13:43:53,187000,3.1450267379679144,0.003434084378121316
188,348,2026-06-16 13:43:53,188000,3.145042553191489,0.0034498996016960604
189,411,2026-06-16 13:43:53,189000,3.145015873015873,0.0034232194260797044
190,5,2026-06-16 13:43:53,190000,3.145157894736842,0.0035652411470490364
191,203,2026-06-16 13:43:53,191000,3.145842931937173,0.004250278347379677
192,400,2026-06-16 13:43:53,192000,3.1460416666666666,0.004449013076873509
193,399,2026-06-16 13:43:53,193000,3.146217616580311,0.004624962990517734
194,398,2026-06-16 13:43:53,194000,3.1464329896907217,0.0048403361009285994
195,371,2026-06-16 13:43:53,195000,3.14654358974359,0.0049509361537967145
196,370,2026-06-16 13:43:53,196000,3.146265306122449,0.004672652532655697
197,433,2026-06-16 13:43:54,197000,3.1458680203045684,0.004275366714775242
198,382,2026-06-16 13:43:54,198000,3.145636363636364,0.00404371004657067
199,143,2026-06-16 13:43:54,199000,3.1452261306532665,0.0036334770634733893
200,383,2026-06-16 13:43:54,200000,3.14512,0.0035273464102067997
201,430,2026-06-16 13:43:54,201000,3.1451144278606966,0.0035217742709034994
202,223,2026-06-16 13:43:54,202000,3.145049504950495,0.0034568513607018403
203,196,2026-06-16 13:43:54,203000,3.145536945812808,0.003944292223014845
204,425,2026-06-16 13:43:54,204000,3.145372549019608,0.003779895429814939
205,347,2026-06-16 13:43:54,205000,3.145112195121951,0.0035195415321580548
206,77,2026-06-16 13:43:54,206000,3.1449126213592233,0.003319967769430221
207,434,2026-06-16 13:43:54,207000,3.1447729468599035,0.003180293270110379
208,378,2026-06-16 13:43:54,208000,3.1451153846153845,0.003522731025591419
209,185,2026-06-16 13:43:54,209000,3.145071770334928,0.0034791167451349025
210,423,2026-06-16 13:43:54,210000,3.145047619047619,0.003454965457825754
211,379,2026-06-16 13:43:54,211000,3.144739336492891,0.0031466829030977195
212,444,2026-06-16 13:43:54,212000,3.144377358490566,0.002784704900772983
213,323,2026-06-16 13:43:54,213000,3.144169014084507,0.0025763604947139918
214,123,2026-06-16 13:43:54,214000,3.1437757009345795,0.0021830473447863596
215,122,2026-06-16 13:43:54,215000,3.143925581395349,0.00233292780555594
216,442,2026-06-16 13:43:54,216000,3.1439444444444447,0.0023517908546515365
217,119,2026-06-16 13:43:54,217000,3.1437235023041477,0.0021308487143545385
218,125,2026-06-16 13:43:54,218000,3.144,0.002407346410207012
219,454,2026-06-16 13:43:54,219000,3.1441095890410957,0.0025169354513026043
220,440,2026-06-16 13:43:54,220000,3.144290909090909,0.0026982555011159093
221,248,2026-06-16 13:43:54,221000,3.14441628959276,0.0028236360029669783
222,339,2026-06-16 13:43:54,222000,3.1443063063063064,0.0027136527165132485
223,338,2026-06-16 13:43:54,223000,3.1444843049327353,0.0028916513429422253
224,412,2026-06-16 13:43:54,224000,3.1448214285714284,0.0032287749816353184
225,413,2026-06-16 13:43:54,225000,3.144782222222222,0.0031895686324290295
226,404,2026-06-16 13:43:54,226000,3.1447610619469026,0.00316840835710952
227,410,2026-06-16 13:43:54,227000,3.1447224669603524,0.0031298133705592868
228,372,2026-06-16 13:43:54,228000,3.1447017543859648,0.00310910079617166
229,170,2026-06-16 13:43:54,229000,3.1447161572052402,0.0031235036154471096
230,415,2026-06-16 13:43:54,230000,3.1447304347826086,0.003137781192815492
231,429,2026-06-16 13:43:54,231000,3.144727272727273,0.0031346191374796994
232,365,2026-06-16 13:43:54,232000,3.1446206896551723,0.0030280360653791583
233,417,2026-06-16 13:43:54,233000,3.145030042918455,0.0034373893286616664
234,96,2026-06-16 13:43:54,234000,3.144974358974359,0.0033817053845659473
235,97,2026-06-16 13:43:54,235000,3.145242553191489,0.0036498996016960383
236,402,2026-06-16 13:43:54,236000,3.145135593220339,0.0035429396305457495
237,357,2026-06-16 13:43:55,237000,3.1451139240506327,0.0035212704608396095
238,390,2026-06-16 13:43:55,238000,3.145159663865546,0.003567010275753013
239,384,2026-06-16 13:43:55,239000,3.145255230125523,0.0036625765357301
240,540,2026-06-16 13:43:55,240000,3.1454833333333334,0.003890679743540293
241,391,2026-06-16 13:43:55,241000,3.145576763485477,0.003984109895684096
242,219,2026-06-16 13:43:55,242000,3.145272727272727,0.003680073682934104
243,450,2026-06-16 13:43:55,243000,3.1456296296296298,0.004036976039836659
244,493,2026-06-16 13:43:55,244000,3.1455737704918034,0.0039811169020103065
245,524,2026-06-16 13:43:55,245000,3.145469387755102,0.0038767341653089815
246,525,2026-06-16 13:43:55,246000,3.1453658536585367,0.0037732000687435985
247,492,2026-06-16 13:43:55,247000,3.145327935222672,0.0037352816328790617
248,335,2026-06-16 13:43:55,248000,3.1452419354838708,0.0036492818940776495
249,527,2026-06-16 13:43:55,249000,3.145317269076305,0.0037246154865120396
250,491,2026-06-16 13:43:55,250000,3.14536,0.0037673464102070398
251,320,2026-06-16 13:43:55,251000,3.145386454183267,0.003793800593473673
252,452,2026-06-16 13:43:55,252000,3.145650793650794,0.004058140061000692
253,456,2026-06-16 13:43:55,253000,3.145201581027668,0.003608927437874776
254,28,2026-06-16 13:43:55,254000,3.1456850393700786,0.004092385780285479
255,29,2026-06-16 13:43:55,255000,3.1456313725490195,0.004038718959226362
256,537,2026-06-16 13:43:55,256000,3.14559375,0.004001096410207072
257,482,2026-06-16 13:43:55,257000,3.14568093385214,0.004088280262346977
258,509,2026-06-16 13:43:55,258000,3.1456899224806203,0.004097268890827177
259,285,2026-06-16 13:43:55,259000,3.14580694980695,0.004214296217156743
260,246,2026-06-16 13:43:55,260000,3.1456307692307695,0.004038115640976336
261,511,2026-06-16 13:43:55,261000,3.1457011494252876,0.004108495835494441
262,539,2026-06-16 13:43:55,262000,3.1456641221374047,0.004071468547611534
263,26,2026-06-16 13:43:55,263000,3.1456882129277566,0.004095559337963461
264,510,2026-06-16 13:43:55,264000,3.1455757575757577,0.003983103985964576
265,464,2026-06-16 13:43:55,265000,3.145177358490566,0.003584704900772895
266,506,2026-06-16 13:43:55,266000,3.1449774436090228,0.0033847900192296443
267,512,2026-06-16 13:43:55,267000,3.1449138576779028,0.0033212040881096527
268,30,2026-06-16 13:43:55,268000,3.1446567164179107,0.003064062828117553
269,31,2026-06-16 13:43:55,269000,3.1444163568773233,0.0028237032875302326
270,25,2026-06-16 13:43:55,270000,3.1445481481481483,0.0029554945583551984
271,513,2026-06-16 13:43:55,271000,3.144428044280443,0.002835390690649753
272,462,2026-06-16 13:43:55,272000,3.1441764705882354,0.0025838169984422343
273,476,2026-06-16 13:43:55,273000,3.144190476190476,0.002597822600682864
274,474,2026-06-16 13:43:55,274000,3.1442627737226276,0.002670120132834519
275,514,2026-06-16 13:43:55,275000,3.1445527272727274,0.002960073682934272
276,500,2026-06-16 13:43:55,276000,3.144695652173913,0.003102998584119998
277,267,2026-06-16 13:43:55,277000,3.1448086642599278,0.0032160106701346614
278,406,2026-06-16 13:43:55,278000,3.1451079136690647,0.0035152600792716093
279,360,2026-06-16 13:43:55,279000,3.1449175627240145,0.0033249091342213433
280,361,2026-06-16 13:43:55,280000,3.1449714285714285,0.003378774981635413
281,362,2026-06-16 13:43:55,281000,3.144982206405694,0.0033895528159009203
282,414,2026-06-16 13:43:55,282000,3.144723404255319,0.0031307506655258166
283,165,2026-06-16 13:43:55,283000,3.144636042402827,0.003043388813033676
284,359,2026-06-16 13:43:55,284000,3.1447323943661973,0.0031397407764042207
285,416,2026-06-16 13:43:55,285000,3.1445473684210525,0.0029547148312594196
286,358,2026-06-16 13:43:55,286000,3.1444615384615386,0.002868884871745525
287,553,2026-06-16 13:43:56,287000,3.1447247386759583,0.0031320850861651373
288,65,2026-06-16 13:43:56,288000,3.144486111111111,0.002893457521317977
289,546,2026-06-16 13:43:56,289000,3.1445951557093426,0.003002502119549444
290,618,2026-06-16 13:43:56,290000,3.144496551724138,0.0029038981343449954
291,432,2026-06-16 13:43:56,291000,3.1443024054982818,0.0027097519084886557
292,626,2026-06-16 13:43:56,292000,3.1442739726027398,0.002681319012946659
293,550,2026-06-16 13:43:56,293000,3.144382252559727,0.0027895989699340262
294,551,2026-06-16 13:43:56,294000,3.144149659863946,0.0025570062741526733
295,623,2026-06-16 13:43:56,295000,3.1440677966101696,0.0024751430203764357
296,569,2026-06-16 13:43:56,296000,3.144162162162162,0.002569508572368928
297,541,2026-06-16 13:43:56,297000,3.143959595959596,0.002366942369802949
298,554,2026-06-16 13:43:56,298000,3.14406711409396,0.0024744605041666645
299,568,2026-06-16 13:43:56,299000,3.1442140468227424,0.0026213932329492984
300,8,2026-06-16 13:43:56,300000,3.1439333333333335,0.0023406797435403526
301,622,2026-06-16 13:43:56,301000,3.143734219269103,0.002141565679310009
302,422,2026-06-16 13:43:56,302000,3.143682119205298,0.0020894656155050484
303,556,2026-06-16 13:43:56,303000,3.143841584158416,0.0022489305686228533
304,557,2026-06-16 13:43:56,304000,3.144052631578947,0.002459977989154094
305,453,2026-06-16 13:43:56,305000,3.144039344262295,0.0024466906725018056
306,495,2026-06-16 13:43:56,306000,3.1440261437908497,0.002433490201056543
307,481,2026-06-16 13:43:56,307000,3.1437785016286646,0.002185848038871452
308,126,2026-06-16 13:43:56,308000,3.143987012987013,0.0023943593972197696
309,480,2026-06-16 13:43:56,309000,3.1440258899676374,0.0024332363778443167
310,494,2026-06-16 13:43:56,310000,3.1437935483870967,0.0022008947973035653
311,469,2026-06-16 13:43:56,311000,3.1436012861736335,0.0020086325838404306
312,441,2026-06-16 13:43:56,312000,3.1437435897435897,0.0021509361537965788
313,483,2026-06-16 13:43:56,313000,3.143961661341853,0.0023690077520597264
314,468,2026-06-16 13:43:56,314000,3.1439490445859875,0.0023563909961943352
315,129,2026-06-16 13:43:56,315000,3.144253968253968,0.002661314664174963
316,33,2026-06-16 13:43:56,316000,3.1440759493670885,0.0024832957772953357
317,32,2026-06-16 13:43:56,317000,3.144328075709779,0.0027354221199860085
318,538,2026-06-16 13:43:56,318000,3.144503144654088,0.0029104910642949733
319,463,2026-06-16 13:43:56,319000,3.144489028213166,0.0028963746233729992
320,34,2026-06-16 13:43:56,320000,3.1446,0.003007346410206946
321,516,2026-06-16 13:43:56,321000,3.1445981308411213,0.003005477251328159
322,528,2026-06-16 13:43:56,322000,3.1448198757763977,0.003227222186604539
323,299,2026-06-16 13:43:56,323000,3.144941176470588,0.003348522880795013
324,529,2026-06-16 13:43:56,324000,3.1451234567901234,0.003530803200330279
325,139,2026-06-16 13:43:56,325000,3.1452184615384615,0.0036258079486684025
326,6,2026-06-16 13:43:56,326000,3.14520245398773,0.003609800397936791
327,92,2026-06-16 13:43:56,327000,3.145480122324159,0.00388746873436574
328,7,2026-06-16 13:43:56,328000,3.145487804878049,0.0038951512882556827
329,571,2026-06-16 13:43:56,329000,3.1455440729483284,0.003951419358535269
330,558,2026-06-16 13:43:56,330000,3.145539393939394,0.003946740349600741
331,570,2026-06-16 13:43:56,331000,3.145583081570997,0.003990427981203748
332,564,2026-06-16 13:43:56,332000,3.145277108433735,0.0036844548439418645
333,612,2026-06-16 13:43:56,333000,3.1451771771771773,0.0035845235873841474
334,548,2026-06-16 13:43:56,334000,3.145449101796407,0.003856448206613905
335,549,2026-06-16 13:43:56,335000,3.1452417910447763,0.0036491374549831868
336,617,2026-06-16 13:43:56,336000,3.1451904761904763,0.003597822600683198
337,563,2026-06-16 13:43:56,337000,3.1448902077151337,0.003297554125340607
338,625,2026-06-16 13:43:57,338000,3.144757396449704,0.003164742859910863
339,631,2026-06-16 13:43:57,339000,3.144613569321534,0.003020915731740903
340,235,2026-06-16 13:43:57,340000,3.144658823529412,0.0030661699396188347
341,547,2026-06-16 13:43:57,341000,3.1446803519061586,0.0030876983163654614
342,234,2026-06-16 13:43:57,342000,3.14459649122807,0.0030038376382770515
343,142,2026-06-16 13:43:57,343000,3.1443615160349854,0.002768862445192255
344,624,2026-06-16 13:43:57,344000,3.1442674418604653,0.002674788270672135
345,545,2026-06-16 13:43:57,345000,3.1443478260869564,0.002755172497163283
346,637,2026-06-16 13:43:57,346000,3.144543352601156,0.0029506990113628007
347,145,2026-06-16 13:43:57,347000,3.1441959654178673,0.002603311828074162
348,555,2026-06-16 13:43:57,348000,3.1443333333333334,0.0027406797435403085
349,144,2026-06-16 13:43:57,349000,3.1444469914040116,0.0028543378142185105
350,621,2026-06-16 13:43:57,350000,3.1444914285714285,0.002898774981635377
351,134,2026-06-16 13:43:57,351000,3.1445811965811967,0.002988542991403609
352,530,2026-06-16 13:43:57,352000,3.1446477272727273,0.0030550736829342284
353,531,2026-06-16 13:43:57,353000,3.144600566572238,0.00300791298244496
354,653,2026-06-16 13:43:57,354000,3.144813559322034,0.003220905732240986
355,526,2026-06-16 13:43:57,355000,3.1448901408450705,0.0032974872552773427
356,644,2026-06-16 13:43:57,356000,3.144865168539326,0.0032725149495327344
357,640,2026-06-16 13:43:57,357000,3.1450868347338936,0.0034941811441004944
358,669,2026-06-16 13:43:57,358000,3.144882681564246,0.0032900279744527694
359,643,2026-06-16 13:43:57,359000,3.144958217270195,0.003365563680401973
360,657,2026-06-16 13:43:57,360000,3.144888888888889,0.003296235299095951
361,694,2026-06-16 13:43:57,361000,3.1449750692520775,0.003382415662284366
362,253,2026-06-16 13:43:57,362000,3.145082872928177,0.003490219338383671
363,16,2026-06-16 13:43:57,363000,3.1452011019283748,0.003608448338581649
364,681,2026-06-16 13:43:57,364000,3.1451318681318683,0.0035392145420751753
365,656,2026-06-16 13:43:57,365000,3.145139726027397,0.003547072437604104
366,642,2026-06-16 13:43:57,366000,3.145049180327869,0.003456526738075727
367,497,2026-06-16 13:43:57,367000,3.1450027247956402,0.0034100712058471316
368,317,2026-06-16 13:43:57,368000,3.145021739130435,0.0034290855406418075
369,673,2026-06-16 13:43:57,369000,3.1448455284552845,0.0032528748654914175
370,470,2026-06-16 13:43:57,370000,3.144702702702703,0.0031100491129096852
371,316,2026-06-16 13:43:57,371000,3.144646900269542,0.00305424667974874
372,328,2026-06-16 13:43:57,372000,3.144688172043011,0.0030955184532177604
